ordem,latitude,longitude,datahora,velocidade,linha,datahoraenvio,datahoraservidor,momento_extracao
D13012,"-22,91478","-43,38092",1780399300000,22,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92505","-43,28347",1780399243000,35,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47627,"-23,02137","-43,4827",1780399301000,0,961,1780399308000,1780399326000,2026-06-02 09:21:55
D13211,"-22,87845","-43,43024",1780399301000,0,803,1780399308000,1780399326000,2026-06-02 09:21:55
C47679,"-22,89893","-43,2123",1780399249000,19,353,1780399308000,1780399326000,2026-06-02 09:21:55
C47512,"-22,92941","-43,34346",1780399301000,15,692,1780399308000,1780399326000,2026-06-02 09:21:55
C47462,"-23,00469","-43,42832",1780399300000,43,315,1780399308000,1780399326000,2026-06-02 09:21:55
C47469,"-23,00671","-43,4361",1780399299000,29,554,1780399308000,1780399326000,2026-06-02 09:21:55
C30183,"-22,94702","-43,36061",1780399300000,0,550,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92479","-43,28339",1780399246000,33,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30356,"-23,0073","-43,30718",1780399300000,33,555,1780399308000,1780399326000,2026-06-02 09:21:55
C47679,"-22,90031","-43,21072",1780399279000,29,353,1780399308000,1780399326000,2026-06-02 09:21:55
C47535,"-22,96428","-43,3573",1780399301000,22,361,1780399308000,1780399326000,2026-06-02 09:21:55
C47751,"-22,9523","-43,35803",1780399301000,21,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47710,"-22,95996","-43,35757",1780399301000,29,693,1780399308000,1780399326000,2026-06-02 09:21:55
C47551,"-22,97638","-43,4143",1780399301000,0,368,1780399308000,1780399326000,2026-06-02 09:21:55
C30074,"-22,99887","-43,26948",1780399243000,22,557,1780399308000,1780399326000,2026-06-02 09:21:55
C47753,"-22,9031","-43,303",1780399297000,0,691,1780399308000,1780399326000,2026-06-02 09:21:55
D13201,"-22,89246","-43,41881",1780399301000,9,801,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92355","-43,28361",1780399260000,38,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30179,"-23,00775","-43,30426",1780399300000,30,550,1780399308000,1780399326000,2026-06-02 09:21:55
C30077,"-22,99969","-43,27405",1780399301000,23,557,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,93028","-43,3224",1780399094000,38,601,1780399308000,1780399326000,2026-06-02 09:21:55
C47690,"-22,99593","-43,50799",1780399299000,29,554,1780399308000,1780399326000,2026-06-02 09:21:55
D13004,"-22,92751","-43,35951",1780399300000,0,878,1780399308000,1780399326000,2026-06-02 09:21:55
C47679,"-22,90063","-43,21055",1780399284000,30,353,1780399308000,1780399326000,2026-06-02 09:21:55
C30046,"-23,00859","-43,28954",1780399300000,20,557,1780399308000,1780399326000,2026-06-02 09:21:55
D13353,"-22,93451","-43,3637",1780399301000,14,987,1780399308000,1780399326000,2026-06-02 09:21:55
C47734,"-22,90687","-43,19538",1780399301000,36,306,1780399308000,1780399326000,2026-06-02 09:21:55
D13076,"-22,93896","-43,34457",1780399300000,0,SV878,1780399308000,1780399326000,2026-06-02 09:21:55
C47565,"-22,91799","-43,28332",1780398703000,30,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30074,"-22,99959","-43,27253",1780399273000,40,557,1780399308000,1780399326000,2026-06-02 09:21:55
D13054,"-22,91684","-43,2621",1780399301000,24,636,1780399308000,1780399326000,2026-06-02 09:21:55
C30220,"-23,00684","-43,31613",1780399301000,28,343,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92345","-43,28331",1780399263000,39,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47577,"-22,88406","-43,29729",1780399301000,30,692,1780399308000,1780399326000,2026-06-02 09:21:55
C30125,"-22,92798","-43,35822",1780399301000,4,565,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,92869","-43,31996",1780399121000,40,601,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92352","-43,28309",1780399265000,37,600,1780399308000,1780399326000,2026-06-02 09:21:55
D13065,"-22,93021","-43,37318",1780399300000,0,803,1780399308000,1780399326000,2026-06-02 09:21:55
C47682,"-23,01354","-43,46224",1780399300000,30,553,1780399308000,1780399326000,2026-06-02 09:21:55
C30074,"-22,99977","-43,27277",1780399277000,26,557,1780399308000,1780399326000,2026-06-02 09:21:55
C47623,"-22,97306","-43,382",1780399300000,53,613,1780399308000,1780399326000,2026-06-02 09:21:55
C30021,"-22,91833","-43,36763",1780399269000,29,610,1780399308000,1780399326000,2026-06-02 09:21:55
C30074,"-22,9999","-43,27277",1780399279000,27,557,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92374","-43,28291",1780399268000,35,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30372,"-22,96819","-43,35877",1780399302000,43,900,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92417","-43,28269",1780399273000,36,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30074,"-22,99999","-43,27264",1780399281000,27,557,1780399308000,1780399326000,2026-06-02 09:21:55
D13105,"-22,87649","-43,4725",1780399302000,20,801,1780399308000,1780399326000,2026-06-02 09:21:55
C47525,"-22,90545","-43,18283",1780399301000,2,306,1780399308000,1780399326000,2026-06-02 09:21:55
C30001,"-22,95264","-43,35221",1780399301000,6,565,1780399308000,1780399326000,2026-06-02 09:21:55
C30239,"-23,00496","-43,28157",1780399301000,27,557,1780399308000,1780399326000,2026-06-02 09:21:55
C47895,"-22,98444","-43,3661",1780399300000,0,361,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,9242","-43,28229",1780399277000,37,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30064,"-22,98774","-43,32845",1780399301000,27,557,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,92764","-43,31702",1780399151000,51,601,1780399308000,1780399326000,2026-06-02 09:21:55
D13235,"-22,87177","-43,25753",1780399302000,0,338,1780399308000,1780399326000,2026-06-02 09:21:55
C30074,"-22,99994","-43,27249",1780399283000,28,557,1780399308000,1780399326000,2026-06-02 09:21:55
C47726,"-23,02788","-43,50034",1780399301000,29,817,1780399308000,1780399326000,2026-06-02 09:21:55
C47771,"-22,98029","-43,42296",1780399301000,46,613,1780399308000,1780399326000,2026-06-02 09:21:55
C30072,"-22,98124","-43,19129",1780399302000,21,557,1780399308000,1780399326000,2026-06-02 09:21:55
C47503,"-22,91562","-43,23533",1780399302000,22,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92405","-43,28201",1780399280000,39,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30047,"-22,98345","-43,19078",1780399302000,0,557,1780399308000,1780399326000,2026-06-02 09:21:55
C47692,"-23,00202","-43,27516",1780399301000,43,554,1780399308000,1780399326000,2026-06-02 09:21:55
C30243,"-23,00654","-43,31074",1780399302000,8,565,1780399308000,1780399326000,2026-06-02 09:21:55
C30242,"-22,99017","-43,3217",1780399302000,21,343,1780399308000,1780399326000,2026-06-02 09:21:55
D13048,"-22,95409","-43,33763",1780399302000,23,878,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,9257","-43,31493",1780399181000,26,601,1780399308000,1780399326000,2026-06-02 09:21:55
C30021,"-22,91846","-43,36821",1780399278000,18,610,1780399308000,1780399326000,2026-06-02 09:21:55
C47648,"-22,99227","-43,25385",1780399302000,23,SV319,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92376","-43,28191",1780399283000,39,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47896,"-22,91444","-43,36061",1780399301000,32,306,1780399308000,1780399326000,2026-06-02 09:21:55
D13119,"-22,93106","-43,37314",1780399300000,5,636,1780399308000,1780399326000,2026-06-02 09:21:55
C30063,"-22,94409","-43,36568",1780399301000,33,900,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,92548","-43,31477",1780399204000,8,601,1780399308000,1780399326000,2026-06-02 09:21:55
C47655,"-22,98406","-43,22323",1780399300000,22,553,1780399308000,1780399326000,2026-06-02 09:21:55
C30192,"-23,01326","-43,29729",1780399302000,49,555,1780399308000,1780399326000,2026-06-02 09:21:55
D13242,"-22,97253","-43,36194",1780399303000,41,862,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92307","-43,28202",1780399290000,38,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47565,"-22,91765","-43,28233",1780398733000,0,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30019,"-22,98932","-43,36619",1780399302000,42,565,1780399308000,1780399326000,2026-06-02 09:21:55
C47581,"-22,88189","-43,32997",1780399303000,0,607,1780399308000,1780399326000,2026-06-02 09:21:55
C30195,"-22,97353","-43,33328",1780399303000,8,555,1780399308000,1780399326000,2026-06-02 09:21:55
D13021,"-23,01514","-43,51994",1780399302000,15,817,1780399308000,1780399326000,2026-06-02 09:21:55
D13230,"-22,96899","-43,33626",1780399302000,0,862,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,92468","-43,31428",1780399227000,21,601,1780399308000,1780399326000,2026-06-02 09:21:55
C47735,"-22,95049","-43,35662",1780399303000,49,613,1780399308000,1780399326000,2026-06-02 09:21:55
C30098,"-22,93546","-43,372",1780399302000,0,954,1780399308000,1780399326000,2026-06-02 09:21:55
D13250,"-23,00655","-43,31094",1780399302000,12,862,1780399308000,1780399326000,2026-06-02 09:21:55
C30120,"-22,99537","-43,23527",1780399302000,0,557,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,92403","-43,31322",1780399247000,22,601,1780399308000,1780399326000,2026-06-02 09:21:55
C47615,"-22,90166","-43,28071",1780399303000,0,353,1780399308000,1780399326000,2026-06-02 09:21:55
C13131,"-22,92118","-43,33034",1780399302000,20,614,1780399308000,1780399326000,2026-06-02 09:21:55
C47565,"-22,9168","-43,28134",1780398760000,27,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47606,"-22,91518","-43,38707",1780399302000,24,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47976,"-22,90453","-43,18838",1780399242000,0,2114,1780399308000,1780399326000,2026-06-02 09:21:55
C47548,"-22,99994","-43,33894",1780399301000,0,554,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,92405","-43,31302",1780399250000,24,601,1780399308000,1780399326000,2026-06-02 09:21:55
C47507,"-23,00147","-43,36683",1780399302000,0,880,1780399308000,1780399326000,2026-06-02 09:21:55
D13093,"-22,88532","-43,40116",1780399303000,0,803,1780399308000,1780399326000,2026-06-02 09:21:55
D13050,"-22,91707","-43,26182",1780399304000,0,600,1780399308000,1780399326000,2026-06-02 09:21:55
D13334,"-22,96217","-43,35705",1780399303000,0,862,1780399308000,1780399326000,2026-06-02 09:21:55
C47561,"-23,00046","-43,40163",1780399304000,4,553,1780399308000,1780399326000,2026-06-02 09:21:55
C47580,"-23,00312","-43,36658",1780399303000,48,552,1780399308000,1780399326000,2026-06-02 09:21:55
C47578,"-22,96079","-43,3932",1780399303000,9,348,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,9242","-43,31279",1780399254000,22,601,1780399308000,1780399326000,2026-06-02 09:21:55
D13138,"-22,95863","-43,35732",1780399303000,9,614,1780399308000,1780399326000,2026-06-02 09:21:55
C13143,"-22,8873","-43,32394",1780399302000,53,636,1780399308000,1780399326000,2026-06-02 09:21:55
C47565,"-22,91695","-43,281",1780398765000,28,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47892,"-22,92296","-43,30558",1780399244000,21,368,1780399308000,1780399326000,2026-06-02 09:21:55
C47892,"-22,92235","-43,30514",1780399258000,21,368,1780399308000,1780399326000,2026-06-02 09:21:55
C47713,"-23,03052","-43,47952",1780399303000,35,361,1780399308000,1780399326000,2026-06-02 09:21:55
C47737,"-22,97997","-43,36598",1780399304000,14,691,1780399308000,1780399326000,2026-06-02 09:21:55
C47784,"-22,92109","-43,37177",1780399189000,14,390,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,92508","-43,31211",1780399270000,27,601,1780399308000,1780399326000,2026-06-02 09:21:55
C30005,"-22,98928","-43,32239",1780399303000,1,343,1780399308000,1780399326000,2026-06-02 09:21:55
D13018,"-22,92435","-43,37376",1780399302000,25,803,1780399308000,1780399326000,2026-06-02 09:21:55
C47990,"-23,00163","-43,36575",1780399304000,0,2614,1780399308000,1780399326000,2026-06-02 09:21:55
C30110,"-22,97349","-43,38639",1780399303000,9,881,1780399308000,1780399326000,2026-06-02 09:21:55
C47805,"-22,96438","-43,21757",1780399304000,5,SV319,1780399308000,1780399326000,2026-06-02 09:21:55
C47769,"-22,92224","-43,28318",1780399304000,36,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30206,"-22,91795","-43,36086",1780399304000,0,859,1780399308000,1780399326000,2026-06-02 09:21:55
C47564,"-22,91506","-43,24213",1780399304000,15,368,1780399308000,1780399326000,2026-06-02 09:21:55
C47892,"-22,92235","-43,30486",1780399263000,21,368,1780399308000,1780399326000,2026-06-02 09:21:55
D13010,"-22,88347","-43,49208",1780399304000,27,803,1780399308000,1780399326000,2026-06-02 09:21:55
C47565,"-22,91744","-43,28006",1780398779000,28,600,1780399308000,1780399326000,2026-06-02 09:21:55
C30069,"-22,98769","-43,32868",1780399303000,14,557,1780399308000,1780399326000,2026-06-02 09:21:55
D13091,"-22,89705","-43,43921",1780399303000,19,801,1780399308000,1780399326000,2026-06-02 09:21:55
C47979,"-22,91703","-43,24229",1780399303000,0,2111,1780399308000,1780399326000,2026-06-02 09:21:55
C47742,"-22,88005","-43,27957",1780399208000,25,348,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,92509","-43,31181",1780399274000,28,601,1780399308000,1780399326000,2026-06-02 09:21:55
C47560,"-22,92835","-43,36546",1780399303000,13,390,1780399308000,1780399326000,2026-06-02 09:21:55
D13054,"-22,91665","-43,26218",1780399304000,28,636,1780399308000,1780399326000,2026-06-02 09:21:55
C47007,"-22,95256","-43,34954",1780399306000,0,LECD149,1780399308000,1780399326000,2026-06-02 09:21:55
C47976,"-22,90439","-43,18824",1780399272000,1,2114,1780399308000,1780399326000,2026-06-02 09:21:55
D13077,"-22,93569","-43,37195",1780399303000,0,803,1780399308000,1780399326000,2026-06-02 09:21:55
D13335,"-22,95553","-43,34022",1780399303000,33,861,1780399308000,1780399326000,2026-06-02 09:21:55
C47892,"-22,92251","-43,30461",1780399268000,20,368,1780399308000,1780399326000,2026-06-02 09:21:55
C47742,"-22,88109","-43,28173",1780399238000,30,348,1780399308000,1780399326000,2026-06-02 09:21:55
D13047,"-22,92491","-43,31147",1780399279000,27,601,1780399308000,1780399326000,2026-06-02 09:21:55
D13122,"-22,92534","-43,2356",1780399304000,0,636,1780399308000,1780399326000,2026-06-02 09:21:55
D13231,"-23,00156","-43,36422",1780399304000,22,863,1780399308000,1780399326000,2026-06-02 09:21:55
C30194,"-22,98945","-43,30155",1780399305000,36,SPB550,1780399308000,1780399326000,2026-06-02 09:21:55
C47460,"-22,93725","-43,33651",1780399304000,0,600,1780399308000,1780399326000,2026-06-02 09:21:55
C47892,"-22,92303","-43,30395",1780399284000,19,368,1780399308000,1780399326000,2026-06-02 09:21:55
D13015,"-22,88525","-43,40823",1780399305000,25,801,1780399308000,1780399326000,2026-06-02 09:21:55
C47976,"-22,90435","-43,1882",1780399295000,7,2114,1780399308000,1780399326000,2026-06-02 09:21:55
C47742,"-22,8819","-43,28426",1780399268000,26,348,1780399308000,1780399326000,2026-06-02 09:21:55
C47576,"-23,01027","-43,44933",1780399303000,25,554,1780399308000,1780399326000,2026-06-02 09:21:55
C30238,"-22,93543","-43,35248",1780399304000,0,565,1780399308000,1780399326000,2026-06-02 09:21:55
C47892,"-22,92303","-43,30347",1780399293000,19,368,1780399308000,1780399326000,2026-06-02 09:21:55
C47612,"-22,99238","-43,25226",1780399302000,0,553,1780399308000,1780399326000,2026-06-02 09:21:55
C30022,"-22,93011","-43,35361",1780399305000,11,565,1780399308000,1780399326000,2026-06-02 09:21:55
C30065,"-22,98775","-43,32842",1780399305000,20,557,1780399308000,1780399326000,2026-06-02 09:21:55
C47613,"-22,99835","-43,26652",1780399304000,37,552,1780399308000,1780399326000,2026-06-02 09:21:55
B71053,"-22,89088","-43,28158",1780399297000,13,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71029,"-22,90779","-43,19848",1780399296000,41,455,1780399308000,1780399326000,2026-06-02 09:21:55
B71015,"-22,88337","-43,30031",1780399298000,11,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71003,"-22,9046","-43,26445",1780399297000,11,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71012,"-22,96886","-43,18639",1780399297000,17,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71073,"-22,91165","-43,2176",1780399298000,31,455,1780399308000,1780399326000,2026-06-02 09:21:55
B71024,"-22,90322","-43,28285",1780399299000,44,239,1780399308000,1780399326000,2026-06-02 09:21:55
B71068,"-22,90112","-43,2493",1780399299000,45,455,1780399308000,1780399326000,2026-06-02 09:21:55
B71015,"-22,88349","-43,3003",1780399301000,16,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71074,"-22,90418","-43,18335",1780399299000,8,247,1780399308000,1780399326000,2026-06-02 09:21:55
B71011,"-22,98349","-43,19069",1780399300000,5,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71021,"-22,923","-43,24929",1780399301000,0,238,1780399308000,1780399326000,2026-06-02 09:21:55
B71067,"-22,98326","-43,19189",1780399301000,20,455,1780399308000,1780399326000,2026-06-02 09:21:55
B71068,"-22,90115","-43,24957",1780399301000,51,455,1780399308000,1780399326000,2026-06-02 09:21:55
B71051,"-22,91613","-43,22973",1780399301000,20,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71069,"-22,90178","-43,28066",1780399301000,0,455,1780399308000,1780399326000,2026-06-02 09:21:55
B71002,"-22,91018","-43,20793",1780399301000,31,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71143,"-22,90892","-43,17108",1780399304000,0,238,1780399308000,1780399326000,2026-06-02 09:21:55
B71062,"-22,98629","-43,18988",1780399305000,5,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71050,"-22,96693","-43,18121",1780399303000,46,LECD132,1780399308000,1780399326000,2026-06-02 09:21:55
B71017,"-22,91965","-43,21513",1780399305000,0,238,1780399308000,1780399326000,2026-06-02 09:21:55
B71035,"-22,90324","-43,24428",1780399306000,45,457,1780399308000,1780399326000,2026-06-02 09:21:55
B71058,"-22,901","-43,1798",1780399307000,0,455,1780399308000,1780399326000,2026-06-02 09:21:55
D86086,"-22,99404","-43,60081",1780399298000,46,856,1780399308000,1780399327000,2026-06-02 09:21:55
D86088,"-22,94933","-43,56178",1780399298000,27,857,1780399308000,1780399327000,2026-06-02 09:21:55
D86148,"-22,90709","-43,56829",1780399299000,0,856,1780399308000,1780399327000,2026-06-02 09:21:55
D86299,"-22,85549","-43,32933",1780399300000,0,918,1780399308000,1780399327000,2026-06-02 09:21:55
D86753,"-23,00058","-43,34174",1780399299000,0,2804,1780399308000,1780399327000,2026-06-02 09:21:55
