ordem,latitude,longitude,datahora,velocidade,linha,datahoraenvio,datahoraservidor,momento_extracao,data,hora,minuto,dia_semana,latencia_envio_s,latencia_servidor_s
D13209,-22.90755,-43.37886,2026-06-02 08:58:52-03:00,33,803,2026-06-02 08:58:55-03:00,2026-06-02 08:59:08-03:00,2026-06-02 09:21:55,2026-06-02,8,58,Tuesday,3.0,13.0
B32624,-22.81534,-43.31802,2026-06-02 08:23:07-03:00,24,342,2026-06-02 08:23:19-03:00,2026-06-02 08:23:47-03:00,2026-06-02 09:21:55,2026-06-02,8,23,Tuesday,12.0,28.0
B28501,-22.8922,-43.21455,2026-06-02 09:06:39-03:00,30,329,2026-06-02 09:06:49-03:00,2026-06-02 09:07:11-03:00,2026-06-02 09:21:55,2026-06-02,9,6,Tuesday,10.0,22.0
A50142,-22.91464,-43.20665,2026-06-02 08:56:59-03:00,27,302,2026-06-02 08:57:10-03:00,2026-06-02 08:57:25-03:00,2026-06-02 09:21:55,2026-06-02,8,56,Tuesday,11.0,15.0
B71022,-22.91157,-43.18834,2026-06-02 08:46:01-03:00,17,238,2026-06-02 08:46:11-03:00,2026-06-02 08:46:38-03:00,2026-06-02 09:21:55,2026-06-02,8,46,Tuesday,10.0,27.0
A72003,-22.93638,-43.19079,2026-06-02 08:59:17-03:00,1,507,2026-06-02 08:59:24-03:00,2026-06-02 08:59:33-03:00,2026-06-02 09:21:55,2026-06-02,8,59,Tuesday,7.0,9.0
B10042,-22.90711,-43.20937,2026-06-02 08:53:46-03:00,11,323,2026-06-02 08:53:57-03:00,2026-06-02 08:54:10-03:00,2026-06-02 09:21:55,2026-06-02,8,53,Tuesday,11.0,13.0
B63020,-22.80605,-43.33923,2026-06-02 08:47:23-03:00,35,LECD143,2026-06-02 08:47:32-03:00,2026-06-02 08:47:33-03:00,2026-06-02 09:21:55,2026-06-02,8,47,Tuesday,9.0,1.0
B31100,-22.94323,-43.18028,2026-06-02 08:33:42-03:00,24,483,2026-06-02 08:33:46-03:00,2026-06-02 08:34:21-03:00,2026-06-02 09:21:55,2026-06-02,8,33,Tuesday,4.0,35.0
B25517,-22.90695,-43.18143,2026-06-02 09:13:04-03:00,5,232,2026-06-02 09:13:13-03:00,2026-06-02 09:13:13-03:00,2026-06-02 09:21:55,2026-06-02,9,13,Tuesday,9.0,0.0
A63535,-22.95385,-43.16903,2026-06-02 09:12:42-03:00,0,107,2026-06-02 09:12:47-03:00,2026-06-02 09:13:06-03:00,2026-06-02 09:21:55,2026-06-02,9,12,Tuesday,5.0,19.0
B28578,-22.90511,-43.19184,2026-06-02 09:15:45-03:00,11,326,2026-06-02 09:15:50-03:00,2026-06-02 09:16:24-03:00,2026-06-02 09:21:55,2026-06-02,9,15,Tuesday,5.0,34.0
D86031,-22.93274,-43.6597,2026-06-02 09:18:29-03:00,44,871,2026-06-02 09:18:40-03:00,2026-06-02 09:18:50-03:00,2026-06-02 09:21:55,2026-06-02,9,18,Tuesday,11.0,10.0
B25580,-22.92354,-43.25632,2026-06-02 09:09:52-03:00,31,606,2026-06-02 09:09:55-03:00,2026-06-02 09:10:09-03:00,2026-06-02 09:21:55,2026-06-02,9,9,Tuesday,3.0,14.0
B71143,-22.91693,-43.26007,2026-06-02 09:15:53-03:00,22,238,2026-06-02 09:15:59-03:00,2026-06-02 09:16:16-03:00,2026-06-02 09:21:55,2026-06-02,9,15,Tuesday,6.0,17.0
D33188,-22.87382,-43.33702,2026-06-02 09:10:17-03:00,20,SV777,2026-06-02 09:10:27-03:00,2026-06-02 09:10:44-03:00,2026-06-02 09:21:55,2026-06-02,9,10,Tuesday,10.0,17.0
D33048,-22.90153,-43.5575,2026-06-02 09:19:00-03:00,0,798,2026-06-02 09:19:11-03:00,2026-06-02 09:19:30-03:00,2026-06-02 09:21:55,2026-06-02,9,19,Tuesday,11.0,19.0
B27157,-22.83116,-43.32866,2026-06-02 09:17:48-03:00,25,LECD142,2026-06-02 09:17:55-03:00,2026-06-02 09:18:08-03:00,2026-06-02 09:21:55,2026-06-02,9,17,Tuesday,7.0,13.0
D53505,-22.86066,-43.39179,2026-06-02 08:24:32-03:00,37,788,2026-06-02 08:24:45-03:00,2026-06-02 08:25:15-03:00,2026-06-02 09:21:55,2026-06-02,8,24,Tuesday,13.0,30.0
C51534,-22.8993,-43.24057,2026-06-02 09:06:24-03:00,24,371,2026-06-02 09:06:26-03:00,2026-06-02 09:06:50-03:00,2026-06-02 09:21:55,2026-06-02,9,6,Tuesday,2.0,24.0
A29021,-22.88524,-43.22656,2026-06-02 08:29:55-03:00,0,350,2026-06-02 08:30:04-03:00,2026-06-02 08:30:24-03:00,2026-06-02 09:21:55,2026-06-02,8,29,Tuesday,9.0,20.0
C30118,-22.92374,-43.37453,2026-06-02 09:14:40-03:00,0,954,2026-06-02 09:14:48-03:00,2026-06-02 09:15:05-03:00,2026-06-02 09:21:55,2026-06-02,9,14,Tuesday,8.0,17.0
D86753,-23.0081,-43.30389,2026-06-02 08:38:05-03:00,31,2804,2026-06-02 08:38:14-03:00,2026-06-02 08:38:36-03:00,2026-06-02 09:21:55,2026-06-02,8,38,Tuesday,9.0,22.0
B58073,-22.87266,-43.2683,2026-06-02 09:14:26-03:00,2,628,2026-06-02 09:14:27-03:00,2026-06-02 09:14:51-03:00,2026-06-02 09:21:55,2026-06-02,9,14,Tuesday,1.0,24.0
B28712,-22.81972,-43.18259,2026-06-02 09:03:01-03:00,35,2343,2026-06-02 09:03:06-03:00,2026-06-02 09:03:36-03:00,2026-06-02 09:21:55,2026-06-02,9,3,Tuesday,5.0,30.0
B63004,-22.86524,-43.25629,2026-06-02 08:48:56-03:00,9,920,2026-06-02 08:49:08-03:00,2026-06-02 08:49:35-03:00,2026-06-02 09:21:55,2026-06-02,8,48,Tuesday,12.0,27.0
D13066,-22.88779,-43.39027,2026-06-02 08:50:05-03:00,0,803,2026-06-02 08:50:16-03:00,2026-06-02 08:50:25-03:00,2026-06-02 09:21:55,2026-06-02,8,50,Tuesday,11.0,9.0
D33099,-22.85755,-43.47254,2026-06-02 08:40:05-03:00,0,756,2026-06-02 08:40:11-03:00,2026-06-02 08:40:18-03:00,2026-06-02 09:21:55,2026-06-02,8,40,Tuesday,6.0,7.0
C51534,-22.90581,-43.19412,2026-06-02 08:50:44-03:00,0,371,2026-06-02 08:50:48-03:00,2026-06-02 08:51:00-03:00,2026-06-02 09:21:55,2026-06-02,8,50,Tuesday,4.0,12.0
B28620,-22.85446,-43.2319,2026-06-02 08:57:54-03:00,32,325,2026-06-02 08:58:51-03:00,2026-06-02 08:59:00-03:00,2026-06-02 09:21:55,2026-06-02,8,57,Tuesday,57.0,9.0
C27186,-22.8185,-43.324,2026-06-02 09:02:20-03:00,38,LECD142,2026-06-02 09:02:27-03:00,2026-06-02 09:02:45-03:00,2026-06-02 09:21:55,2026-06-02,9,2,Tuesday,7.0,18.0
B44525,-22.82921,-43.32529,2026-06-02 08:44:17-03:00,0,LECD141,2026-06-02 08:44:24-03:00,2026-06-02 08:44:34-03:00,2026-06-02 09:21:55,2026-06-02,8,44,Tuesday,7.0,10.0
B31034,-22.94323,-43.18173,2026-06-02 08:44:38-03:00,5,485,2026-06-02 08:44:47-03:00,2026-06-02 08:45:05-03:00,2026-06-02 09:21:55,2026-06-02,8,44,Tuesday,9.0,18.0
C30186,-22.94195,-43.3449,2026-06-02 08:26:14-03:00,14,550,2026-06-02 08:26:25-03:00,2026-06-02 08:26:47-03:00,2026-06-02 09:21:55,2026-06-02,8,26,Tuesday,11.0,22.0
C51570,-22.88993,-43.24429,2026-06-02 08:23:29-03:00,0,371,2026-06-02 08:23:36-03:00,2026-06-02 08:23:54-03:00,2026-06-02 09:21:55,2026-06-02,8,23,Tuesday,7.0,18.0
A29025,-22.88114,-43.25728,2026-06-02 08:21:29-03:00,0,711,2026-06-02 08:21:40-03:00,2026-06-02 08:21:43-03:00,2026-06-02 09:21:55,2026-06-02,8,21,Tuesday,11.0,3.0
D86061,-23.00124,-43.63477,2026-06-02 08:33:04-03:00,1,857,2026-06-02 08:33:08-03:00,2026-06-02 08:33:28-03:00,2026-06-02 09:21:55,2026-06-02,8,33,Tuesday,4.0,20.0
B32527,-22.9071,-43.19812,2026-06-02 08:51:45-03:00,48,386,2026-06-02 08:51:49-03:00,2026-06-02 08:52:24-03:00,2026-06-02 09:21:55,2026-06-02,8,51,Tuesday,4.0,35.0
B11567,-22.87695,-43.33646,2026-06-02 09:11:14-03:00,12,908,2026-06-02 09:11:25-03:00,2026-06-02 09:11:35-03:00,2026-06-02 09:21:55,2026-06-02,9,11,Tuesday,11.0,10.0
D17073,-22.90991,-43.66317,2026-06-02 09:09:05-03:00,13,825,2026-06-02 09:09:12-03:00,2026-06-02 09:09:26-03:00,2026-06-02 09:21:55,2026-06-02,9,9,Tuesday,7.0,14.0
D33093,-22.88149,-43.58036,2026-06-02 09:12:35-03:00,15,757,2026-06-02 09:12:43-03:00,2026-06-02 09:12:47-03:00,2026-06-02 09:21:55,2026-06-02,9,12,Tuesday,8.0,4.0
B58216,-22.89971,-43.22279,2026-06-02 09:20:00-03:00,0,313,2026-06-02 09:20:05-03:00,2026-06-02 09:20:28-03:00,2026-06-02 09:21:55,2026-06-02,9,20,Tuesday,5.0,23.0
C47564,-22.91595,-43.27243,2026-06-02 08:33:31-03:00,30,368,2026-06-02 08:33:43-03:00,2026-06-02 08:33:57-03:00,2026-06-02 09:21:55,2026-06-02,8,33,Tuesday,12.0,14.0
C47928,-22.96379,-43.39453,2026-06-02 09:13:31-03:00,21,2613,2026-06-02 09:13:34-03:00,2026-06-02 09:14:05-03:00,2026-06-02 09:21:55,2026-06-02,9,13,Tuesday,3.0,31.0
B11615,-22.8781,-43.36333,2026-06-02 09:20:26-03:00,24,363,2026-06-02 09:20:37-03:00,2026-06-02 09:20:46-03:00,2026-06-02 09:21:55,2026-06-02,9,20,Tuesday,11.0,9.0
B10022,-22.83964,-43.23878,2026-06-02 09:02:08-03:00,12,913,2026-06-02 09:02:14-03:00,2026-06-02 09:02:21-03:00,2026-06-02 09:21:55,2026-06-02,9,2,Tuesday,6.0,7.0
D13269,-22.94835,-43.33354,2026-06-02 09:13:59-03:00,37,987,2026-06-02 09:14:06-03:00,2026-06-02 09:14:35-03:00,2026-06-02 09:21:55,2026-06-02,9,13,Tuesday,7.0,29.0
D86293,-22.85826,-43.37741,2026-06-02 09:06:35-03:00,33,918,2026-06-02 09:06:39-03:00,2026-06-02 09:06:58-03:00,2026-06-02 09:21:55,2026-06-02,9,6,Tuesday,4.0,19.0
C30070,-22.98473,-43.21581,2026-06-02 08:30:49-03:00,0,557,2026-06-02 08:31:45-03:00,2026-06-02 08:31:54-03:00,2026-06-02 09:21:55,2026-06-02,8,30,Tuesday,56.0,9.0
C47811,-22.96314,-43.21666,2026-06-02 08:24:40-03:00,1,SV319,2026-06-02 08:24:49-03:00,2026-06-02 08:25:13-03:00,2026-06-02 09:21:55,2026-06-02,8,24,Tuesday,9.0,24.0
A48076,-22.9853,-43.19251,2026-06-02 08:30:26-03:00,24,539,2026-06-02 08:30:37-03:00,2026-06-02 08:31:04-03:00,2026-06-02 09:21:55,2026-06-02,8,30,Tuesday,11.0,27.0
D13071,-22.92023,-43.37485,2026-06-02 09:04:52-03:00,8,803,2026-06-02 09:05:02-03:00,2026-06-02 09:05:18-03:00,2026-06-02 09:21:55,2026-06-02,9,4,Tuesday,10.0,16.0
A29173,-22.91664,-43.24014,2026-06-02 09:01:08-03:00,5,627,2026-06-02 09:01:12-03:00,2026-06-02 09:01:34-03:00,2026-06-02 09:21:55,2026-06-02,9,1,Tuesday,4.0,22.0
A72003,-22.93444,-43.19623,2026-06-02 08:22:12-03:00,22,507,2026-06-02 08:22:18-03:00,2026-06-02 08:22:47-03:00,2026-06-02 09:21:55,2026-06-02,8,22,Tuesday,6.0,29.0
C47873,-22.98839,-43.36616,2026-06-02 09:03:44-03:00,0,SV692,2026-06-02 09:03:49-03:00,2026-06-02 09:04:16-03:00,2026-06-02 09:21:55,2026-06-02,9,3,Tuesday,5.0,27.0
D13121,-22.92897,-43.39243,2026-06-02 09:05:04-03:00,0,861,2026-06-02 09:05:13-03:00,2026-06-02 09:05:18-03:00,2026-06-02 09:21:55,2026-06-02,9,5,Tuesday,9.0,5.0
D33310,-22.8841,-43.56424,2026-06-02 08:49:56-03:00,35,821,2026-06-02 08:50:02-03:00,2026-06-02 08:50:06-03:00,2026-06-02 09:21:55,2026-06-02,8,49,Tuesday,6.0,4.0
C47740,-22.98046,-43.23206,2026-06-02 08:55:40-03:00,20,319,2026-06-02 08:55:45-03:00,2026-06-02 08:56:05-03:00,2026-06-02 09:21:55,2026-06-02,8,55,Tuesday,5.0,20.0
C47635,-22.95584,-43.17797,2026-06-02 09:15:40-03:00,12,553,2026-06-02 09:15:52-03:00,2026-06-02 09:16:06-03:00,2026-06-02 09:21:55,2026-06-02,9,15,Tuesday,12.0,14.0
D33161,-22.93795,-43.68673,2026-06-02 08:31:46-03:00,23,804,2026-06-02 08:31:50-03:00,2026-06-02 08:32:01-03:00,2026-06-02 09:21:55,2026-06-02,8,31,Tuesday,4.0,11.0
B71006,-22.89953,-43.27852,2026-06-02 08:24:35-03:00,19,457,2026-06-02 08:24:43-03:00,2026-06-02 08:25:10-03:00,2026-06-02 09:21:55,2026-06-02,8,24,Tuesday,8.0,27.0
D33103,-22.86254,-43.55951,2026-06-02 08:26:04-03:00,56,753,2026-06-02 08:26:14-03:00,2026-06-02 08:26:21-03:00,2026-06-02 09:21:55,2026-06-02,8,26,Tuesday,10.0,7.0
D13067,-22.88424,-43.3996,2026-06-02 08:39:30-03:00,15,803,2026-06-02 08:39:33-03:00,2026-06-02 08:40:09-03:00,2026-06-02 09:21:55,2026-06-02,8,39,Tuesday,3.0,36.0
C30006,-22.93426,-43.35256,2026-06-02 08:54:34-03:00,17,766,2026-06-02 08:54:41-03:00,2026-06-02 08:55:03-03:00,2026-06-02 09:21:55,2026-06-02,8,54,Tuesday,7.0,22.0
A50159,-22.98163,-43.29494,2026-06-02 09:10:17-03:00,38,302,2026-06-02 09:10:23-03:00,2026-06-02 09:10:45-03:00,2026-06-02 09:21:55,2026-06-02,9,10,Tuesday,6.0,22.0
B10022,-22.84237,-43.23635,2026-06-02 09:03:41-03:00,0,913,2026-06-02 09:03:47-03:00,2026-06-02 09:03:54-03:00,2026-06-02 09:21:55,2026-06-02,9,3,Tuesday,6.0,7.0
D13041,-22.91993,-43.36884,2026-06-02 08:30:07-03:00,20,601,2026-06-02 08:30:09-03:00,2026-06-02 08:30:22-03:00,2026-06-02 09:21:55,2026-06-02,8,30,Tuesday,2.0,13.0
B71062,-22.97813,-43.19076,2026-06-02 08:28:05-03:00,11,457,2026-06-02 08:28:12-03:00,2026-06-02 08:28:15-03:00,2026-06-02 09:21:55,2026-06-02,8,28,Tuesday,7.0,3.0
D33285,-22.87962,-43.50241,2026-06-02 09:06:27-03:00,36,SR397,2026-06-02 09:06:34-03:00,2026-06-02 09:06:38-03:00,2026-06-02 09:21:55,2026-06-02,9,6,Tuesday,7.0,4.0
A50095,-22.89994,-43.21096,2026-06-02 09:13:19-03:00,0,302,2026-06-02 09:13:23-03:00,2026-06-02 09:13:49-03:00,2026-06-02 09:21:55,2026-06-02,9,13,Tuesday,4.0,26.0
B51639,-22.89359,-43.45428,2026-06-02 09:15:30-03:00,14,917,2026-06-02 09:15:38-03:00,2026-06-02 09:16:03-03:00,2026-06-02 09:21:55,2026-06-02,9,15,Tuesday,8.0,25.0
D33418,-22.90094,-43.68045,2026-06-02 08:50:25-03:00,33,759,2026-06-02 08:50:32-03:00,2026-06-02 08:50:48-03:00,2026-06-02 09:21:55,2026-06-02,8,50,Tuesday,7.0,16.0
D33157,-22.89438,-43.56013,2026-06-02 08:42:25-03:00,13,731,2026-06-02 08:42:36-03:00,2026-06-02 08:42:52-03:00,2026-06-02 09:21:55,2026-06-02,8,42,Tuesday,11.0,16.0
C50110,-23.00288,-43.32398,2026-06-02 09:05:19-03:00,1,319,2026-06-02 09:05:27-03:00,2026-06-02 09:05:36-03:00,2026-06-02 09:21:55,2026-06-02,9,5,Tuesday,8.0,9.0
B58062,-22.86739,-43.25746,2026-06-02 08:22:07-03:00,8,625,2026-06-02 08:22:18-03:00,2026-06-02 08:22:45-03:00,2026-06-02 09:21:55,2026-06-02,8,22,Tuesday,11.0,27.0
D86276,-22.83954,-43.29719,2026-06-02 08:48:11-03:00,25,918,2026-06-02 08:48:13-03:00,2026-06-02 08:48:25-03:00,2026-06-02 09:21:55,2026-06-02,8,48,Tuesday,2.0,12.0
D86005,-22.93605,-43.55759,2026-06-02 08:54:27-03:00,31,857,2026-06-02 08:54:35-03:00,2026-06-02 08:55:06-03:00,2026-06-02 09:21:55,2026-06-02,8,54,Tuesday,8.0,31.0
C47963,-22.94991,-43.34838,2026-06-02 08:23:02-03:00,0,2111,2026-06-02 08:25:22-03:00,2026-06-02 08:25:44-03:00,2026-06-02 09:21:55,2026-06-02,8,23,Tuesday,140.0,22.0
B28542,-22.82101,-43.17795,2026-06-02 09:02:09-03:00,28,324,2026-06-02 09:02:14-03:00,2026-06-02 09:02:35-03:00,2026-06-02 09:21:55,2026-06-02,9,2,Tuesday,5.0,21.0
D86266,-22.96372,-43.61531,2026-06-02 08:26:28-03:00,31,884,2026-06-02 08:26:37-03:00,2026-06-02 08:26:45-03:00,2026-06-02 09:21:55,2026-06-02,8,26,Tuesday,9.0,8.0
D13082,-22.95264,-43.33831,2026-06-02 08:41:59-03:00,9,878,2026-06-02 08:42:09-03:00,2026-06-02 08:42:44-03:00,2026-06-02 09:21:55,2026-06-02,8,41,Tuesday,10.0,35.0
D86088,-22.96522,-43.64758,2026-06-02 09:13:04-03:00,0,857,2026-06-02 09:13:11-03:00,2026-06-02 09:13:40-03:00,2026-06-02 09:21:55,2026-06-02,9,13,Tuesday,7.0,29.0
B31103,-22.98425,-43.20292,2026-06-02 08:40:44-03:00,24,485,2026-06-02 08:40:57-03:00,2026-06-02 08:41:00-03:00,2026-06-02 09:21:55,2026-06-02,8,40,Tuesday,13.0,3.0
B58089,-22.89892,-43.23595,2026-06-02 09:21:16-03:00,17,622,2026-06-02 09:21:28-03:00,2026-06-02 09:21:30-03:00,2026-06-02 09:21:55,2026-06-02,9,21,Tuesday,12.0,2.0
B25562,-22.91409,-43.23373,2026-06-02 09:10:42-03:00,0,249,2026-06-02 09:10:47-03:00,2026-06-02 09:10:50-03:00,2026-06-02 09:21:55,2026-06-02,9,10,Tuesday,5.0,3.0
D86132,-22.90252,-43.56042,2026-06-02 08:21:31-03:00,0,837,2026-06-02 08:21:38-03:00,2026-06-02 08:22:06-03:00,2026-06-02 09:21:55,2026-06-02,8,21,Tuesday,7.0,28.0
C47559,-23.01524,-43.47076,2026-06-02 09:00:15-03:00,14,554,2026-06-02 09:00:29-03:00,2026-06-02 09:00:41-03:00,2026-06-02 09:21:55,2026-06-02,9,0,Tuesday,14.0,12.0
A71540,-22.96609,-43.18198,2026-06-02 08:28:00-03:00,0,100,2026-06-02 08:28:07-03:00,2026-06-02 08:28:16-03:00,2026-06-02 09:21:55,2026-06-02,8,28,Tuesday,7.0,9.0
D33195,-22.85197,-43.35428,2026-06-02 08:42:33-03:00,15,790,2026-06-02 08:42:38-03:00,2026-06-02 08:42:52-03:00,2026-06-02 09:21:55,2026-06-02,8,42,Tuesday,5.0,14.0
D33041,-22.83224,-43.34272,2026-06-02 08:29:58-03:00,0,770,2026-06-02 08:30:10-03:00,2026-06-02 08:30:28-03:00,2026-06-02 09:21:55,2026-06-02,8,29,Tuesday,12.0,18.0
B31025,-22.83654,-43.28584,2026-06-02 09:12:00-03:00,0,GARAGEM,2026-06-02 09:12:08-03:00,2026-06-02 09:12:10-03:00,2026-06-02 09:21:55,2026-06-02,9,12,Tuesday,8.0,2.0
D86723,-22.88361,-43.54925,2026-06-02 08:50:37-03:00,27,2803,2026-06-02 08:50:43-03:00,2026-06-02 08:51:00-03:00,2026-06-02 09:21:55,2026-06-02,8,50,Tuesday,6.0,17.0
A72079,-22.90906,-43.17447,2026-06-02 09:09:47-03:00,21,422,2026-06-02 09:09:58-03:00,2026-06-02 09:10:19-03:00,2026-06-02 09:21:55,2026-06-02,9,9,Tuesday,11.0,21.0
B10080,-22.86333,-43.24823,2026-06-02 08:44:58-03:00,0,328,2026-06-02 08:45:09-03:00,2026-06-02 08:45:30-03:00,2026-06-02 09:21:55,2026-06-02,8,44,Tuesday,11.0,21.0
A29019,-22.91401,-43.21029,2026-06-02 08:32:56-03:00,22,473,2026-06-02 08:33:05-03:00,2026-06-02 08:33:28-03:00,2026-06-02 09:21:55,2026-06-02,8,32,Tuesday,9.0,23.0
B27242,-22.88223,-43.25371,2026-06-02 09:07:07-03:00,29,630,2026-06-02 09:07:13-03:00,2026-06-02 09:07:24-03:00,2026-06-02 09:21:55,2026-06-02,9,7,Tuesday,6.0,11.0
A29059,-22.9072,-43.19709,2026-06-02 08:58:37-03:00,0,209,2026-06-02 08:58:42-03:00,2026-06-02 08:59:00-03:00,2026-06-02 09:21:55,2026-06-02,8,58,Tuesday,5.0,18.0
A71546,-22.90009,-43.18763,2026-06-02 08:24:38-03:00,2,100,2026-06-02 08:24:39-03:00,2026-06-02 08:24:41-03:00,2026-06-02 09:21:55,2026-06-02,8,24,Tuesday,1.0,2.0
B31116,-22.89845,-43.21045,2026-06-02 09:11:02-03:00,29,483,2026-06-02 09:11:05-03:00,2026-06-02 09:11:09-03:00,2026-06-02 09:21:55,2026-06-02,9,11,Tuesday,3.0,4.0
C47981,-22.90088,-43.17913,2026-06-02 08:56:06-03:00,5,2111,2026-06-02 08:56:17-03:00,2026-06-02 08:56:35-03:00,2026-06-02 09:21:55,2026-06-02,8,56,Tuesday,11.0,18.0
C30209,-23.00653,-43.30919,2026-06-02 09:04:15-03:00,0,565,2026-06-02 09:04:20-03:00,2026-06-02 09:04:48-03:00,2026-06-02 09:21:55,2026-06-02,9,4,Tuesday,5.0,28.0
D33164,-22.96469,-43.70523,2026-06-02 08:32:53-03:00,19,757,2026-06-02 08:33:04-03:00,2026-06-02 08:33:34-03:00,2026-06-02 09:21:55,2026-06-02,8,32,Tuesday,11.0,30.0
B10087,-22.81332,-43.22752,2026-06-02 09:12:21-03:00,5,922,2026-06-02 09:12:25-03:00,2026-06-02 09:12:36-03:00,2026-06-02 09:21:55,2026-06-02,9,12,Tuesday,4.0,11.0
A29065,-22.87029,-43.26844,2026-06-02 08:59:40-03:00,5,292,2026-06-02 08:59:44-03:00,2026-06-02 09:00:02-03:00,2026-06-02 09:21:55,2026-06-02,8,59,Tuesday,4.0,18.0
B25547,-22.9119,-43.17582,2026-06-02 08:48:24-03:00,0,249,2026-06-02 08:48:36-03:00,2026-06-02 08:48:38-03:00,2026-06-02 09:21:55,2026-06-02,8,48,Tuesday,12.0,2.0
D86184,-22.92052,-43.54708,2026-06-02 08:34:39-03:00,16,837,2026-06-02 08:34:43-03:00,2026-06-02 08:35:00-03:00,2026-06-02 09:21:55,2026-06-02,8,34,Tuesday,4.0,17.0
A50072,-22.98462,-43.19598,2026-06-02 09:11:48-03:00,3,435,2026-06-02 09:11:57-03:00,2026-06-02 09:12:17-03:00,2026-06-02 09:21:55,2026-06-02,9,11,Tuesday,9.0,20.0
C47939,-22.95274,-43.33817,2026-06-02 08:58:14-03:00,0,2110,2026-06-02 08:58:22-03:00,2026-06-02 08:58:37-03:00,2026-06-02 09:21:55,2026-06-02,8,58,Tuesday,8.0,15.0
D13231,-22.98855,-43.32341,2026-06-02 09:06:07-03:00,24,863,2026-06-02 09:06:18-03:00,2026-06-02 09:06:21-03:00,2026-06-02 09:21:55,2026-06-02,9,6,Tuesday,11.0,3.0
D33371,-22.87834,-43.4925,2026-06-02 08:56:12-03:00,0,746,2026-06-02 08:56:22-03:00,2026-06-02 08:56:48-03:00,2026-06-02 09:21:55,2026-06-02,8,56,Tuesday,10.0,26.0
C47972,-22.91744,-43.36316,2026-06-02 08:26:28-03:00,0,2112,2026-06-02 08:26:36-03:00,2026-06-02 08:26:47-03:00,2026-06-02 09:21:55,2026-06-02,8,26,Tuesday,8.0,11.0
D86142,-22.90256,-43.56054,2026-06-02 08:54:47-03:00,11,843,2026-06-02 08:54:56-03:00,2026-06-02 08:55:06-03:00,2026-06-02 09:21:55,2026-06-02,8,54,Tuesday,9.0,10.0
C44655,-22.90431,-43.29888,2026-06-02 08:24:49-03:00,0,LECD148,2026-06-02 08:24:51-03:00,2026-06-02 08:25:05-03:00,2026-06-02 09:21:55,2026-06-02,8,24,Tuesday,2.0,14.0
B58018,-22.89912,-43.24053,2026-06-02 09:08:15-03:00,24,312,2026-06-02 09:08:17-03:00,2026-06-02 09:08:43-03:00,2026-06-02 09:21:55,2026-06-02,9,8,Tuesday,2.0,26.0
D33218,-22.90251,-43.56804,2026-06-02 08:34:45-03:00,13,842,2026-06-02 08:34:54-03:00,2026-06-02 08:35:07-03:00,2026-06-02 09:21:55,2026-06-02,8,34,Tuesday,9.0,13.0
